IP:PORT, LOSS, DELAY
188.114.97.171:3138,0.00%,265 ms
188.114.99.98:880,0.00%,265 ms
162.159.195.235:3854,0.00%,266 ms
162.159.195.218:3854,0.00%,266 ms
162.159.195.217:3854,0.00%,266 ms
188.114.99.97:880,0.00%,266 ms
162.159.195.27:880,0.00%,266 ms
188.114.99.113:1002,0.00%,266 ms
188.114.97.172:1843,0.00%,266 ms
162.159.195.252:4198,0.00%,266 ms
188.114.97.189:1843,0.00%,266 ms
162.159.195.253:4198,0.00%,266 ms
188.114.99.114:1701,0.00%,266 ms
162.159.195.254:3854,0.00%,266 ms
162.159.195.248:4198,0.00%,266 ms
162.159.195.229:3854,0.00%,266 ms
162.159.195.251:3854,0.00%,266 ms
188.114.96.2:4198,0.00%,266 ms
162.159.195.229:4198,0.00%,266 ms
188.114.99.96:1843,0.00%,266 ms
162.159.195.227:4198,0.00%,266 ms
162.159.195.230:4198,0.00%,266 ms
162.159.195.166:955,0.00%,266 ms
162.159.195.227:3854,0.00%,266 ms
188.114.99.132:1701,0.00%,266 ms
188.114.97.169:3138,0.00%,267 ms
188.114.97.197:7103,0.00%,267 ms
188.114.97.195:8319,0.00%,267 ms
188.114.97.190:1843,0.00%,267 ms
162.159.195.228:3854,0.00%,267 ms
162.159.195.238:4198,0.00%,267 ms
162.159.195.232:4198,0.00%,267 ms
162.159.195.17:880,0.00%,267 ms
188.114.99.128:1002,0.00%,267 ms
188.114.99.128:1701,0.00%,267 ms
162.159.195.18:880,0.00%,267 ms
162.159.195.20:2506,0.00%,267 ms
188.114.99.127:1701,0.00%,267 ms
188.114.97.170:3138,0.00%,267 ms
162.159.195.16:2506,0.00%,267 ms
162.159.195.18:2506,0.00%,267 ms
188.114.97.170:1843,0.00%,267 ms
188.114.99.95:880,0.00%,267 ms
162.159.195.19:2506,0.00%,267 ms
188.114.97.188:3138,0.00%,267 ms
188.114.97.189:3138,0.00%,267 ms
162.159.195.22:2506,0.00%,268 ms
162.159.195.17:2506,0.00%,268 ms
162.159.195.218:4198,0.00%,268 ms
188.114.99.94:880,0.00%,268 ms
188.114.99.94:1843,0.00%,268 ms
162.159.195.216:4198,0.00%,268 ms
188.114.97.188:1843,0.00%,268 ms
162.159.195.215:3854,0.00%,268 ms
162.159.195.231:3854,0.00%,268 ms
162.159.195.14:880,0.00%,268 ms
188.114.99.129:1002,0.00%,268 ms
162.159.195.21:880,0.00%,268 ms
162.159.195.236:3854,0.00%,268 ms
188.114.97.168:1843,0.00%,269 ms
188.114.96.5:3854,0.00%,269 ms
188.114.97.169:1843,0.00%,269 ms
188.114.99.136:988,0.00%,269 ms
162.159.195.245:3854,0.00%,269 ms
162.159.195.226:4198,0.00%,269 ms
162.159.195.249:4198,0.00%,269 ms
162.159.195.244:3854,0.00%,269 ms
162.159.195.246:3854,0.00%,269 ms
162.159.195.26:2506,0.00%,269 ms
188.114.99.111:1701,0.00%,269 ms
162.159.195.23:2506,0.00%,269 ms
162.159.195.224:3854,0.00%,269 ms
162.159.195.225:3854,0.00%,269 ms
162.159.195.246:4198,0.00%,269 ms
162.159.195.24:880,0.00%,269 ms
162.159.195.15:880,0.00%,269 ms
162.159.195.32:880,0.00%,269 ms
162.159.195.32:2506,0.00%,269 ms
162.159.195.25:880,0.00%,269 ms
162.159.195.27:2506,0.00%,269 ms
162.159.195.23:880,0.00%,269 ms
162.159.195.20:880,0.00%,269 ms
162.159.195.28:2506,0.00%,269 ms
162.159.195.231:4198,0.00%,269 ms
188.114.99.93:1843,0.00%,269 ms
162.159.195.225:4198,0.00%,269 ms
162.159.195.230:3854,0.00%,269 ms
188.114.96.0:3854,0.00%,269 ms
162.159.195.217:4198,0.00%,269 ms
162.159.195.168:955,0.00%,270 ms
162.159.195.228:4198,0.00%,270 ms
188.114.99.110:1701,0.00%,270 ms
188.114.99.110:1002,0.00%,270 ms
162.159.195.223:3854,0.00%,270 ms
188.114.99.126:1002,0.00%,270 ms
162.159.195.254:4198,0.00%,270 ms
188.114.96.6:4198,0.00%,270 ms
188.114.97.186:3138,0.00%,270 ms
188.114.99.112:1002,0.00%,270 ms
162.159.195.235:4198,0.00%,270 ms
188.114.99.125:1701,0.00%,270 ms
188.114.99.112:1701,0.00%,270 ms
162.159.195.222:3854,0.00%,270 ms
162.159.195.253:3854,0.00%,270 ms
162.159.195.214:500,0.00%,270 ms
188.114.99.125:1002,0.00%,270 ms
162.159.195.252:3854,0.00%,270 ms
162.159.195.216:3854,0.00%,270 ms
188.114.99.93:880,0.00%,270 ms
162.159.195.221:3854,0.00%,270 ms
162.159.195.30:880,0.00%,270 ms
188.114.99.132:1002,0.00%,270 ms
162.159.195.29:2506,0.00%,270 ms
188.114.99.107:1843,0.00%,271 ms
162.159.195.31:2506,0.00%,271 ms
162.159.195.220:4198,0.00%,271 ms
188.114.99.124:1701,0.00%,271 ms
188.114.99.90:1843,0.00%,271 ms
188.114.99.92:1843,0.00%,271 ms
162.159.195.30:2506,0.00%,271 ms
188.114.99.91:880,0.00%,271 ms
188.114.99.109:1701,0.00%,271 ms
162.159.195.219:4198,0.00%,271 ms
162.159.195.234:4198,0.00%,271 ms
188.114.99.111:1002,0.00%,271 ms
188.114.99.108:1002,0.00%,271 ms
162.159.195.219:3854,0.00%,271 ms
162.159.195.232:3854,0.00%,271 ms
188.114.99.91:1843,0.00%,271 ms
188.114.99.131:1002,0.00%,271 ms
188.114.96.5:4198,0.00%,271 ms
188.114.99.127:1002,0.00%,271 ms
188.114.99.124:1002,0.00%,271 ms
188.114.99.108:1701,0.00%,271 ms
162.159.195.250:3854,0.00%,271 ms
162.159.195.242:3854,0.00%,271 ms
188.114.96.4:3854,0.00%,271 ms
162.159.195.251:4198,0.00%,271 ms
188.114.97.185:1843,0.00%,271 ms
188.114.97.166:3138,0.00%,271 ms
162.159.195.247:3854,0.00%,271 ms
188.114.99.92:880,0.00%,271 ms
188.114.97.216:1074,0.00%,271 ms
162.159.195.239:3854,0.00%,271 ms
188.114.99.137:4500,0.00%,272 ms
188.114.97.184:1843,0.00%,272 ms
162.159.195.226:3854,0.00%,272 ms
188.114.99.126:1701,0.00%,272 ms
188.114.96.7:4198,0.00%,272 ms
162.159.195.249:3854,0.00%,272 ms
188.114.97.166:1843,0.00%,272 ms
188.114.97.183:1843,0.00%,272 ms
188.114.97.165:1843,0.00%,272 ms
188.114.97.165:3138,0.00%,272 ms
162.159.195.215:4198,0.00%,272 ms
188.114.97.235:4177,0.00%,273 ms
188.114.99.135:988,0.00%,273 ms
188.114.97.182:3138,0.00%,273 ms
188.114.97.163:3138,0.00%,273 ms
188.114.99.109:1002,0.00%,273 ms
188.114.97.182:1843,0.00%,273 ms
162.159.195.247:4198,0.00%,273 ms
162.159.195.224:4198,0.00%,273 ms
188.114.99.136:946,0.00%,273 ms
162.159.195.223:4198,0.00%,273 ms
162.159.195.245:4198,0.00%,273 ms
188.114.99.90:880,0.00%,273 ms
162.159.195.244:4198,0.00%,273 ms
162.159.195.222:4198,0.00%,273 ms
188.114.99.104:880,0.00%,273 ms
162.159.195.243:3854,0.00%,273 ms
162.159.195.21:2506,0.00%,274 ms
162.159.195.16:880,0.00%,274 ms
162.159.195.243:4198,0.00%,274 ms
162.159.195.22:880,0.00%,274 ms
188.114.99.123:1701,0.00%,274 ms
162.159.195.19:880,0.00%,274 ms
162.159.195.220:3854,0.00%,274 ms
162.159.195.221:4198,0.00%,274 ms
162.159.195.214:1701,0.00%,274 ms
188.114.99.131:1701,0.00%,275 ms
188.114.99.123:1002,0.00%,275 ms
162.159.195.15:2506,0.00%,275 ms
188.114.99.122:1701,0.00%,275 ms
188.114.99.105:1843,0.00%,275 ms
188.114.99.89:1843,0.00%,275 ms
162.159.195.240:3854,0.00%,275 ms
188.114.99.106:880,0.00%,276 ms
188.114.99.105:880,0.00%,276 ms
188.114.99.107:880,0.00%,276 ms
162.159.195.242:4198,0.00%,276 ms
188.114.96.4:4198,0.00%,276 ms
162.159.195.13:880,0.00%,276 ms
188.114.99.106:1843,0.00%,276 ms
188.114.99.121:1701,0.00%,276 ms
162.159.195.13:2506,0.00%,276 ms
162.159.195.12:2506,0.00%,276 ms
188.114.99.121:1002,0.00%,276 ms
162.159.195.25:2506,0.00%,277 ms
162.159.195.24:2506,0.00%,277 ms
188.114.96.3:4198,0.00%,277 ms
188.114.99.122:1002,0.00%,277 ms
188.114.99.135:946,0.00%,278 ms
188.114.99.89:880,0.00%,279 ms
188.114.99.120:1701,0.00%,279 ms
188.114.99.104:1843,0.00%,279 ms
188.114.99.130:1701,0.00%,280 ms
188.114.97.234:4177,0.00%,283 ms
188.114.97.215:4177,0.00%,284 ms
188.114.97.233:4177,0.00%,286 ms
188.114.97.233:1074,0.00%,286 ms
188.114.97.212:4177,0.00%,286 ms
188.114.97.214:1074,0.00%,286 ms
188.114.97.231:1074,0.00%,286 ms
188.114.97.215:1074,0.00%,287 ms
188.114.97.234:1074,0.00%,287 ms
188.114.97.230:4177,0.00%,287 ms
188.114.97.214:4177,0.00%,288 ms
188.114.97.228:4177,0.00%,288 ms
188.114.97.229:1074,0.00%,288 ms
188.114.97.232:1074,0.00%,288 ms
188.114.97.231:4177,0.00%,288 ms
188.114.97.232:4177,0.00%,288 ms
188.114.97.212:1074,0.00%,289 ms
188.114.97.213:1074,0.00%,289 ms
188.114.97.229:4177,0.00%,289 ms
188.114.97.230:1074,0.00%,289 ms
188.114.97.213:4177,0.00%,289 ms
188.114.97.209:1074,0.00%,290 ms
188.114.97.246:1074,0.00%,290 ms
188.114.97.211:1074,0.00%,290 ms
188.114.97.245:1074,0.00%,290 ms
188.114.97.210:4177,0.00%,290 ms
188.114.97.220:4177,0.00%,290 ms
188.114.97.227:4177,0.00%,291 ms
188.114.97.219:4177,0.00%,291 ms
188.114.97.238:1074,0.00%,291 ms
188.114.97.211:4177,0.00%,291 ms
188.114.97.220:1074,0.00%,291 ms
188.114.97.218:4177,0.00%,291 ms
188.114.97.222:4177,0.00%,291 ms
188.114.97.219:1074,0.00%,291 ms
188.114.97.224:4177,0.00%,291 ms
188.114.97.217:4177,0.00%,291 ms
188.114.97.217:1074,0.00%,291 ms
188.114.97.210:1074,0.00%,291 ms
188.114.97.242:4177,0.00%,291 ms
188.114.97.240:4177,0.00%,291 ms
188.114.97.245:4177,0.00%,291 ms
188.114.97.243:1074,0.00%,291 ms
188.114.97.218:1074,0.00%,291 ms
188.114.97.208:1074,0.00%,291 ms
188.114.97.240:1074,0.00%,291 ms
188.114.97.216:4177,0.00%,291 ms
188.114.97.209:4177,0.00%,292 ms
188.114.97.239:4177,0.00%,292 ms
188.114.97.239:1074,0.00%,292 ms
188.114.97.228:1074,0.00%,292 ms
188.114.97.242:1074,0.00%,292 ms
188.114.97.226:1074,0.00%,292 ms
188.114.97.241:1074,0.00%,292 ms
188.114.97.227:1074,0.00%,292 ms
188.114.97.226:4177,0.00%,292 ms
188.114.97.224:1074,0.00%,292 ms
188.114.97.223:4177,0.00%,292 ms
188.114.97.222:1074,0.00%,292 ms
188.114.97.223:1074,0.00%,293 ms
188.114.97.207:4177,0.00%,293 ms
188.114.97.206:4177,0.00%,293 ms
188.114.97.244:4177,0.00%,294 ms
188.114.97.208:4177,0.00%,294 ms
188.114.97.246:4177,0.00%,294 ms
188.114.97.247:1074,0.00%,295 ms
188.114.97.243:4177,0.00%,295 ms
188.114.97.236:1074,0.00%,295 ms
188.114.97.201:955,0.00%,296 ms
188.114.97.244:1074,0.00%,296 ms
188.114.97.225:1074,0.00%,296 ms
188.114.97.238:4177,0.00%,296 ms
188.114.97.221:1074,0.00%,296 ms
188.114.97.241:4177,0.00%,296 ms
188.114.97.207:1074,0.00%,296 ms
188.114.97.201:946,0.00%,296 ms
188.114.97.225:4177,0.00%,297 ms
188.114.97.221:4177,0.00%,297 ms
188.114.97.237:4177,0.00%,297 ms
188.114.97.236:4177,0.00%,297 ms
188.114.97.235:1074,0.00%,297 ms
188.114.97.237:1074,0.00%,297 ms
188.114.97.200:955,0.00%,301 ms
188.114.97.200:946,0.00%,301 ms
188.114.97.199:946,0.00%,302 ms
188.114.97.198:946,0.00%,302 ms
188.114.97.199:955,0.00%,303 ms
188.114.97.206:1074,0.00%,306 ms
188.114.97.198:955,0.00%,306 ms
188.114.97.204:946,0.00%,307 ms
188.114.97.204:955,0.00%,307 ms
188.114.97.203:946,0.00%,308 ms
188.114.97.205:4177,0.00%,309 ms
188.114.97.205:1074,0.00%,310 ms
188.114.97.197:8319,0.00%,313 ms
188.114.97.203:955,0.00%,313 ms
188.114.97.202:946,0.00%,314 ms
188.114.97.202:955,0.00%,315 ms
162.159.192.252:8854,10.00%,318 ms
162.159.192.253:894,10.00%,318 ms
162.159.192.253:8854,10.00%,326 ms
162.159.192.252:894,10.00%,326 ms
162.159.193.208:878,100.00%,1000 ms
162.159.193.128:3138,100.00%,1000 ms
162.159.193.127:1074,100.00%,1000 ms
162.159.193.124:1074,100.00%,1000 ms
162.159.193.126:1074,100.00%,1000 ms
162.159.193.128:1074,100.00%,1000 ms
162.159.193.130:3138,100.00%,1000 ms
162.159.193.122:1074,100.00%,1000 ms
162.159.193.123:1074,100.00%,1000 ms
162.159.193.129:3138,100.00%,1000 ms
162.159.193.132:3138,100.00%,1000 ms
162.159.193.121:1074,100.00%,1000 ms
162.159.193.121:3138,100.00%,1000 ms
162.159.193.120:1074,100.00%,1000 ms
162.159.193.124:3138,100.00%,1000 ms
162.159.193.119:3138,100.00%,1000 ms
162.159.193.119:1074,100.00%,1000 ms
162.159.193.129:1074,100.00%,1000 ms
162.159.193.118:1074,100.00%,1000 ms
162.159.193.120:3138,100.00%,1000 ms
162.159.193.118:3138,100.00%,1000 ms
162.159.193.113:1074,100.00%,1000 ms
162.159.193.117:1074,100.00%,1000 ms
162.159.193.117:3138,100.00%,1000 ms
162.159.193.115:3138,100.00%,1000 ms
162.159.193.115:1074,100.00%,1000 ms
162.159.193.114:3138,100.00%,1000 ms
162.159.193.114:1074,100.00%,1000 ms
162.159.193.116:1074,100.00%,1000 ms
162.159.193.116:3138,100.00%,1000 ms
162.159.193.125:1074,100.00%,1000 ms
162.159.193.112:3138,100.00%,1000 ms
162.159.193.107:3138,100.00%,1000 ms
162.159.193.111:3138,100.00%,1000 ms
162.159.193.111:1074,100.00%,1000 ms
162.159.193.109:1074,100.00%,1000 ms
162.159.193.109:3138,100.00%,1000 ms
162.159.193.113:3138,100.00%,1000 ms
162.159.193.107:1074,100.00%,1000 ms
162.159.193.106:3138,100.00%,1000 ms
162.159.193.104:3138,100.00%,1000 ms
162.159.193.104:1074,100.00%,1000 ms
162.159.193.112:1074,100.00%,1000 ms
162.159.193.123:3138,100.00%,1000 ms
162.159.193.105:1074,100.00%,1000 ms
162.159.193.106:1074,100.00%,1000 ms
162.159.193.105:3138,100.00%,1000 ms
162.159.193.108:1074,100.00%,1000 ms
162.159.193.108:3138,100.00%,1000 ms
162.159.193.110:1074,100.00%,1000 ms
162.159.193.110:3138,100.00%,1000 ms
162.159.193.101:1074,100.00%,1000 ms
162.159.193.103:3138,100.00%,1000 ms
162.159.193.103:1074,100.00%,1000 ms
162.159.193.100:1074,100.00%,1000 ms
162.159.193.99:908,100.00%,1000 ms
162.159.193.102:1074,100.00%,1000 ms
162.159.193.101:3138,100.00%,1000 ms
162.159.193.99:5279,100.00%,1000 ms
162.159.193.100:3138,100.00%,1000 ms
162.159.193.102:3138,100.00%,1000 ms
162.159.193.98:908,100.00%,1000 ms
162.159.193.98:5279,100.00%,1000 ms
162.159.193.131:1074,100.00%,1000 ms
162.159.193.126:3138,100.00%,1000 ms
162.159.193.125:3138,100.00%,1000 ms
162.159.193.97:891,100.00%,1000 ms
162.159.193.97:3854,100.00%,1000 ms
162.159.193.96:891,100.00%,1000 ms
162.159.193.96:3854,100.00%,1000 ms
162.159.193.95:3854,100.00%,1000 ms
162.159.193.95:891,100.00%,1000 ms
162.159.193.94:3854,100.00%,1000 ms
162.159.193.93:891,100.00%,1000 ms
162.159.193.94:891,100.00%,1000 ms
162.159.193.93:3854,100.00%,1000 ms
162.159.193.91:903,100.00%,1000 ms
162.159.193.92:3854,100.00%,1000 ms
162.159.193.92:891,100.00%,1000 ms
162.159.193.91:890,100.00%,1000 ms
162.159.193.90:903,100.00%,1000 ms
162.159.193.90:890,100.00%,1000 ms
162.159.193.89:903,100.00%,1000 ms
162.159.193.89:890,100.00%,1000 ms
162.159.193.88:903,100.00%,1000 ms
162.159.193.88:890,100.00%,1000 ms
162.159.193.86:903,100.00%,1000 ms
162.159.193.87:890,100.00%,1000 ms
162.159.193.85:890,100.00%,1000 ms
162.159.193.87:903,100.00%,1000 ms
162.159.193.85:903,100.00%,1000 ms
162.159.193.86:890,100.00%,1000 ms
162.159.193.84:890,100.00%,1000 ms
162.159.193.83:903,100.00%,1000 ms
162.159.193.82:890,100.00%,1000 ms
162.159.193.84:903,100.00%,1000 ms
162.159.193.83:890,100.00%,1000 ms
162.159.193.130:1074,100.00%,1000 ms
162.159.193.131:3138,100.00%,1000 ms
162.159.193.74:903,100.00%,1000 ms
162.159.193.80:903,100.00%,1000 ms
162.159.193.71:890,100.00%,1000 ms
162.159.193.81:903,100.00%,1000 ms
162.159.193.76:903,100.00%,1000 ms
162.159.193.79:890,100.00%,1000 ms
162.159.193.81:890,100.00%,1000 ms
162.159.193.127:3138,100.00%,1000 ms
162.159.193.77:903,100.00%,1000 ms
162.159.193.75:903,100.00%,1000 ms
162.159.193.122:3138,100.00%,1000 ms
162.159.193.82:903,100.00%,1000 ms
162.159.193.79:903,100.00%,1000 ms
162.159.193.80:890,100.00%,1000 ms
162.159.193.78:903,100.00%,1000 ms
162.159.193.75:890,100.00%,1000 ms
162.159.193.76:890,100.00%,1000 ms
162.159.193.74:890,100.00%,1000 ms
162.159.193.77:890,100.00%,1000 ms
162.159.193.72:903,100.00%,1000 ms
162.159.193.72:890,100.00%,1000 ms
162.159.193.73:890,100.00%,1000 ms
162.159.193.73:903,100.00%,1000 ms
162.159.193.78:890,100.00%,1000 ms
162.159.193.70:890,100.00%,1000 ms
162.159.193.71:903,100.00%,1000 ms
162.159.193.68:903,100.00%,1000 ms
162.159.193.69:903,100.00%,1000 ms
162.159.193.70:903,100.00%,1000 ms
162.159.193.69:890,100.00%,1000 ms
162.159.193.68:890,100.00%,1000 ms
162.159.193.67:890,100.00%,1000 ms
162.159.193.64:903,100.00%,1000 ms
162.159.193.64:890,100.00%,1000 ms
162.159.193.65:903,100.00%,1000 ms
162.159.193.67:903,100.00%,1000 ms
162.159.193.63:890,100.00%,1000 ms
162.159.193.66:903,100.00%,1000 ms
162.159.193.66:890,100.00%,1000 ms
162.159.193.65:890,100.00%,1000 ms
162.159.193.59:903,100.00%,1000 ms
162.159.193.54:903,100.00%,1000 ms
162.159.193.60:903,100.00%,1000 ms
162.159.193.61:890,100.00%,1000 ms
162.159.193.59:890,100.00%,1000 ms
162.159.193.54:890,100.00%,1000 ms
162.159.193.56:903,100.00%,1000 ms
162.159.193.61:903,100.00%,1000 ms
162.159.193.63:903,100.00%,1000 ms
162.159.193.55:890,100.00%,1000 ms
162.159.193.58:890,100.00%,1000 ms
162.159.193.56:890,100.00%,1000 ms
162.159.193.55:903,100.00%,1000 ms
162.159.193.62:903,100.00%,1000 ms
162.159.193.58:903,100.00%,1000 ms
162.159.193.57:903,100.00%,1000 ms
162.159.193.62:890,100.00%,1000 ms
162.159.193.60:890,100.00%,1000 ms
162.159.193.57:890,100.00%,1000 ms
162.159.193.51:890,100.00%,1000 ms
162.159.193.53:890,100.00%,1000 ms
162.159.193.50:903,100.00%,1000 ms
162.159.193.49:1701,100.00%,1000 ms
162.159.193.49:1014,100.00%,1000 ms
162.159.193.51:903,100.00%,1000 ms
162.159.193.53:903,100.00%,1000 ms
162.159.193.50:890,100.00%,1000 ms
162.159.193.52:890,100.00%,1000 ms
162.159.193.52:903,100.00%,1000 ms
162.159.193.48:1701,100.00%,1000 ms
162.159.193.48:1014,100.00%,1000 ms
162.159.193.47:1010,100.00%,1000 ms
162.159.193.47:8742,100.00%,1000 ms
162.159.193.46:1010,100.00%,1000 ms
162.159.193.46:8742,100.00%,1000 ms
162.159.193.45:8742,100.00%,1000 ms
162.159.193.45:1010,100.00%,1000 ms
162.159.193.44:8742,100.00%,1000 ms
162.159.193.43:1010,100.00%,1000 ms
162.159.193.43:8742,100.00%,1000 ms
162.159.193.44:1010,100.00%,1000 ms
162.159.193.41:894,100.00%,1000 ms
162.159.193.42:1010,100.00%,1000 ms
162.159.193.41:8854,100.00%,1000 ms
162.159.193.42:8742,100.00%,1000 ms
162.159.193.40:8854,100.00%,1000 ms
162.159.193.40:894,100.00%,1000 ms
162.159.193.39:8854,100.00%,1000 ms
162.159.193.39:894,100.00%,1000 ms
162.159.193.38:8854,100.00%,1000 ms
162.159.193.38:894,100.00%,1000 ms
162.159.193.35:894,100.00%,1000 ms
162.159.193.37:8854,100.00%,1000 ms
162.159.193.36:8854,100.00%,1000 ms
162.159.193.37:894,100.00%,1000 ms
162.159.193.35:8854,100.00%,1000 ms
162.159.193.34:8854,100.00%,1000 ms
162.159.193.36:894,100.00%,1000 ms
162.159.193.34:894,100.00%,1000 ms
162.159.193.33:8854,100.00%,1000 ms
162.159.193.32:8854,100.00%,1000 ms
162.159.193.33:894,100.00%,1000 ms
162.159.193.25:894,100.00%,1000 ms
162.159.193.31:8854,100.00%,1000 ms
162.159.193.24:894,100.00%,1000 ms
162.159.193.32:894,100.00%,1000 ms
162.159.193.24:8854,100.00%,1000 ms
162.159.193.29:894,100.00%,1000 ms
162.159.193.26:894,100.00%,1000 ms
162.159.193.25:8854,100.00%,1000 ms
162.159.193.21:8854,100.00%,1000 ms
162.159.193.22:8854,100.00%,1000 ms
162.159.193.28:894,100.00%,1000 ms
162.159.193.23:8854,100.00%,1000 ms
162.159.193.28:8854,100.00%,1000 ms
162.159.193.30:894,100.00%,1000 ms
162.159.193.29:8854,100.00%,1000 ms
162.159.193.31:894,100.00%,1000 ms
162.159.193.23:894,100.00%,1000 ms
162.159.193.133:1074,100.00%,1000 ms
162.159.193.132:1074,100.00%,1000 ms
162.159.193.133:3138,100.00%,1000 ms
162.159.193.134:3138,100.00%,1000 ms
162.159.193.137:3138,100.00%,1000 ms
162.159.193.134:1074,100.00%,1000 ms
162.159.193.137:1074,100.00%,1000 ms
162.159.193.136:1074,100.00%,1000 ms
162.159.193.136:3138,100.00%,1000 ms
162.159.193.135:1074,100.00%,1000 ms
162.159.193.135:3138,100.00%,1000 ms
162.159.193.138:3138,100.00%,1000 ms
162.159.193.138:1074,100.00%,1000 ms
162.159.193.139:1074,100.00%,1000 ms
162.159.193.139:3138,100.00%,1000 ms
162.159.193.140:1074,100.00%,1000 ms
162.159.193.140:3138,100.00%,1000 ms
162.159.193.142:908,100.00%,1000 ms
162.159.193.141:1074,100.00%,1000 ms
162.159.193.142:4177,100.00%,1000 ms
162.159.193.141:3138,100.00%,1000 ms
162.159.193.144:4177,100.00%,1000 ms
162.159.193.143:4177,100.00%,1000 ms
162.159.193.143:908,100.00%,1000 ms
162.159.193.144:908,100.00%,1000 ms
162.159.193.145:908,100.00%,1000 ms
162.159.193.145:4177,100.00%,1000 ms
162.159.193.146:908,100.00%,1000 ms
162.159.193.146:4177,100.00%,1000 ms
162.159.193.147:908,100.00%,1000 ms
162.159.193.147:4177,100.00%,1000 ms
162.159.193.148:2408,100.00%,1000 ms
162.159.193.148:7156,100.00%,1000 ms
162.159.193.149:7156,100.00%,1000 ms
162.159.193.150:2408,100.00%,1000 ms
162.159.193.152:2408,100.00%,1000 ms
162.159.193.152:7156,100.00%,1000 ms
162.159.193.151:2408,100.00%,1000 ms
162.159.193.151:7156,100.00%,1000 ms
162.159.193.153:7156,100.00%,1000 ms
162.159.193.150:7156,100.00%,1000 ms
162.159.193.153:2408,100.00%,1000 ms
162.159.193.149:2408,100.00%,1000 ms
162.159.193.159:2408,100.00%,1000 ms
162.159.193.158:2408,100.00%,1000 ms
162.159.193.157:7156,100.00%,1000 ms
162.159.193.159:7156,100.00%,1000 ms
162.159.193.161:7156,100.00%,1000 ms
162.159.193.157:2408,100.00%,1000 ms
162.159.193.154:7156,100.00%,1000 ms
162.159.193.163:7156,100.00%,1000 ms
162.159.193.154:2408,100.00%,1000 ms
162.159.193.158:7156,100.00%,1000 ms
162.159.193.160:2408,100.00%,1000 ms
162.159.193.155:7156,100.00%,1000 ms
162.159.193.156:7156,100.00%,1000 ms
162.159.193.160:7156,100.00%,1000 ms
162.159.193.162:7156,100.00%,1000 ms
162.159.193.161:2408,100.00%,1000 ms
162.159.193.156:2408,100.00%,1000 ms
162.159.193.162:2408,100.00%,1000 ms
162.159.193.155:2408,100.00%,1000 ms
162.159.193.164:7156,100.00%,1000 ms
162.159.193.165:2408,100.00%,1000 ms
162.159.193.166:2408,100.00%,1000 ms
162.159.193.167:2408,100.00%,1000 ms
162.159.193.167:7156,100.00%,1000 ms
162.159.193.163:2408,100.00%,1000 ms
162.159.193.165:7156,100.00%,1000 ms
162.159.193.164:2408,100.00%,1000 ms
162.159.193.166:7156,100.00%,1000 ms
162.159.193.168:2408,100.00%,1000 ms
162.159.193.168:7156,100.00%,1000 ms
162.159.193.169:2408,100.00%,1000 ms
162.159.193.170:7156,100.00%,1000 ms
162.159.193.169:7156,100.00%,1000 ms
162.159.193.171:7156,100.00%,1000 ms
162.159.193.170:2408,100.00%,1000 ms
162.159.193.179:7156,100.00%,1000 ms
162.159.193.174:7156,100.00%,1000 ms
162.159.193.177:2408,100.00%,1000 ms
162.159.193.182:7156,100.00%,1000 ms
162.159.193.178:2408,100.00%,1000 ms
162.159.193.180:7156,100.00%,1000 ms
162.159.193.176:2408,100.00%,1000 ms
162.159.193.175:7156,100.00%,1000 ms
188.114.98.68:987,100.00%,1000 ms
188.114.98.67:8742,100.00%,1000 ms
162.159.193.181:7156,100.00%,1000 ms
162.159.193.173:7156,100.00%,1000 ms
162.159.193.181:2408,100.00%,1000 ms
162.159.193.172:7156,100.00%,1000 ms
162.159.193.180:2408,100.00%,1000 ms
188.114.98.62:8742,100.00%,1000 ms
188.114.98.63:987,100.00%,1000 ms
162.159.193.176:7156,100.00%,1000 ms
162.159.193.172:2408,100.00%,1000 ms
162.159.193.27:8854,100.00%,1000 ms
162.159.193.22:894,100.00%,1000 ms
188.114.98.57:8742,100.00%,1000 ms
188.114.98.58:987,100.00%,1000 ms
162.159.193.175:2408,100.00%,1000 ms
162.159.193.177:7156,100.00%,1000 ms
162.159.193.26:8854,100.00%,1000 ms
162.159.193.30:8854,100.00%,1000 ms
162.159.193.27:894,100.00%,1000 ms
162.159.193.20:8854,100.00%,1000 ms
162.159.193.21:894,100.00%,1000 ms
162.159.193.18:8854,100.00%,1000 ms
162.159.193.19:894,100.00%,1000 ms
162.159.193.18:894,100.00%,1000 ms
162.159.193.20:894,100.00%,1000 ms
162.159.193.19:8854,100.00%,1000 ms
162.159.193.17:894,100.00%,1000 ms
162.159.193.14:8854,100.00%,1000 ms
162.159.193.17:8854,100.00%,1000 ms
162.159.193.15:894,100.00%,1000 ms
162.159.193.173:2408,100.00%,1000 ms
162.159.193.16:894,100.00%,1000 ms
162.159.193.14:894,100.00%,1000 ms
162.159.193.178:7156,100.00%,1000 ms
162.159.193.174:2408,100.00%,1000 ms
162.159.193.179:2408,100.00%,1000 ms
162.159.193.13:8854,100.00%,1000 ms
162.159.193.171:2408,100.00%,1000 ms
162.159.193.183:2408,100.00%,1000 ms
162.159.193.183:7156,100.00%,1000 ms
162.159.193.182:2408,100.00%,1000 ms
162.159.193.184:7156,100.00%,1000 ms
162.159.193.185:2408,100.00%,1000 ms
